,freq.,title,author,words,code
3516,15,The Little Colonel's Chum: Mary Ware,Annie Fellows Johnston,"['smell', 'musk', 'odour', 'sniff', 'fragrance', 'aroma', 'ripe', 'perfume']",15867
3517,15,"The Winning of the West, Vol. 1",Theodore Roosevelt,"['ripe', 'bouquet', 'fragrance']",11941
3518,15,"Les Misérables, Vol. 2 of 5",Victor Hugo,"['scent', 'smell', 'ripe', 'perfume', 'sniff', 'odorous']",48732
3519,15,Fig Culture,Gustav Eisen and Franklin Sumner Earle,"['ripe', 'aroma', 'aromatic', 'piney', 'acrid']",53136
3520,15,The Defence of Lucknow,Thomas Fourness Wilson,"['stench', 'putrid', 'fetid']",53093
3521,15,Boyhood in Norway,Hjalmar Hjorth Boyesen,"['smell', 'pungent', 'scent', 'scented', 'sniff']",784
3522,15,History of Don Quixote de la Mancha,Miguel de Cervantes Saavedra,"['ripe', 'smell', 'perfume', 'odour', 'musty', 'scent', 'musk', 'scented']",35993
3523,15,Guernsey Folk Lore,Edgar MacCulloch,"['savour', 'aromatic', 'bouquet', 'perfume', 'scent', 'smell']",52834
3524,15,The Hour and the Man,Harriet Martineau,"['smell', 'odour', 'fragrance', 'scent', 'bouquet', 'savour']",24120
3525,15,Gipsy Life,George Smith,"['stench', 'odour', 'stink', 'aroma', 'smell', 'fragrance', 'bouquet', 'scented', 'waft']",28548
3526,15,"The Decameron, Vol. 2",Giovanni Boccaccio,"['whiff', 'stench', 'pungency', 'smell', 'savour', 'malodorous', 'musk', 'scent', 'odour', 'ripe']",13102
3527,15,Darrel of the Blessed Isles,Irving Bacheller,"['odour', 'musky', 'scent', 'aroma', 'scented', 'smell', 'redolence', 'odorous', 'bouquet', 'musk']",12102
3528,15,Three short works,Gustave Flaubert,"['odour', 'stench', 'perfume', 'malodorous', 'putrid', 'fetid', 'aroma', 'scent', 'musty']",10458
3529,15,Backlog Studies,Charles Dudley Warner,"['smell', 'aromatic', 'aroma', 'perfume', 'fragrance', 'musty']",3134
3530,15,"Wanda, Vol. 2 of 3",Ouida,"['fragrance', 'stench', 'pungency', 'odour', 'smell', 'bouquet', 'scent', 'odorous', 'perfume']",52136
3531,15,"Wanda, Vol. 1 of 3",Ouida,"['ripe', 'smell', 'savour', 'scent', 'aromatic', 'fragrance', 'stench', 'perfume', 'bouquet']",52135
3532,15,Tanglewood Tales,Nathaniel Hawthorne,"['scent', 'smell', 'fragrance', 'aromatic']",51995
3533,15,A Wonder Book for Girls & Boys,Nathaniel Hawthorne,"['musty', 'perfume', 'fragrance', 'smell', 'ripe', 'scent']",32242
3534,15,Tanglewood Tales,Nathaniel Hawthorne,"['scent', 'smell', 'fragrance', 'aromatic']",976
3535,15,Tales From a Rolltop Desk,Christopher Morley,"['acrid', 'sniff', 'whiff', 'scented', 'smell', 'musty', 'waft', 'aromatic', 'savour', 'scent', 'perfume']",51957
3536,15,Chimneysmoke,Christopher Morley,"['musk', 'smell', 'fragrance', 'ripe', 'whiff', 'sniff', 'scent', 'pungent', 'stench']",37852
3537,15,Practical Guide to English Versification,Tom Hood,"['scent', 'waft', 'reek', 'smell', 'stench', 'whiff', 'sniff', 'stink', 'ripe', 'perfume', 'musk', 'pungent']",51873
3538,15,The Barrier,Rex Beach,"['musty', 'ripe', 'smell', 'scent', 'whiff', 'acrid', 'perfume']",4082
3539,15,Poems,Oscar Wilde,"['odorous', 'perfume', 'odour', 'scented', 'scent', 'waft', 'savour', 'fetid']",1057
3540,15,West Of The Sun,Edgar Pangborn,"['smell', 'musky', 'perfume', 'scent', 'stink']",39572
3541,15,Tartarin On The Alps,Alphonse Daudet,"['musty', 'odour', 'bouquet', 'perfume', 'smell', 'fragrance']",25768
3542,15,Historic Sites of Lancashire and Cheshire,James Croston,"['savour', 'waft', 'stench', 'perfume', 'scented', 'musty', 'ripe', 'scent']",45153
3543,15,The River Motor Boat Boys on the Yukon,Harry Gordon,"['smell', 'whiff', 'sniff', 'stink', 'scent', 'malodorous']",50831
3544,15,Eminent Authors of the Nineteenth Century,Georg Brandes,"['scent', 'fragrance', 'perfume', 'ripe', 'smell', 'aroma']",49999
3545,15,The Wolf Patrol,John Finnemore,"['scented', 'smell', 'scent', 'malodorous', 'ripe']",30810
3546,15,Dave Dawson at Truk,Robert Sydney Bowen,"['acrid', 'smell', 'musty', 'perfume', 'stink']",41753
3547,15,Mental Evolution in Man,George John Romanes,"['smell', 'scent', 'scented', 'ripe', 'sniff', 'stink']",50382
3548,15,Liverpool,Dixon Scott,"['ripeness', 'scent', 'smell', 'ripe', 'aromatic', 'odour', 'stench', 'malodorous']",50152
3549,15,A Book O' Nine Tales,Arlo Bates,"['perfume', 'pungent', 'musty', 'scent', 'aromatic', 'fetid', 'smell', 'fragrance', 'sniff']",41189
3550,15,The Well at the World's End,William Morris,"['smell', 'scent', 'savour', 'fragrance', 'ripe']",169
3551,15,"Personal Sketches of His Own Times, Vol. 3 of 3",Jonah Barrington,"['bouquet', 'musk', 'smell', 'odour', 'aromatic', 'perfume', 'pungent', 'scented', 'putrid', 'scent']",49794
3552,15,Red Rock,Thomas Nelson Page,"['sniff', 'stench', 'smell', 'scent', 'ripe', 'bouquet']",49648
3553,15,The Odes of Anacreon,Thomas Moore,"['odour', 'scent', 'scented', 'perfume', 'fragrance', 'waft', 'ripe']",38230
3554,15,The Note-Books of Samuel Butler,Samuel Butler,"['whiff', 'smell', 'odour', 'putrid', 'scent', 'aroma']",6173
3555,15,The Way of All Flesh,Samuel Butler,"['scented', 'odour', 'fetid', 'scent', 'smell', 'savour', 'ripe']",2084
3556,15,"Luther, Vol. 5 of 6",Hartmann Grisar,"['stink', 'ripe', 'aromatic', 'stench', 'scent', 'sniff', 'scented', 'savour', 'odour']",49171
3557,15,Kate Greenaway,Marion Harry Spielmann and George Somes Layard,"['perfume', 'smell', 'scent', 'scented', 'fragrance']",49041
3558,15,Judith of the Cumberlands,Alice MacGowan,"['ripe', 'scent', 'perfume', 'smell', 'odour', 'musty', 'odorous', 'bouquet']",26527
3559,15,The Pirate,Sir Walter Scott,"['scent', 'reek', 'smell', 'waft', 'aromatic', 'perfume']",42389
3560,15,Orientations,William Somerset Maugham,"['odour', 'musty', 'scent', 'smell', 'putrid', 'savour']",31308
3561,15,Across the Andes,Charles Johnson Post,"['fetid', 'fragrance', 'smell', 'acrid', 'scented', 'pungent']",48613
3562,15,History of Sanitation,John Joseph Cosgrove,"['musty', 'stink', 'smell', 'odorous', 'scented', 'stench', 'putrid', 'ripe']",48329
3563,15,The Hidden Force,Louis Couperus,"['smell', 'savour', 'fragrance', 'scent', 'stench', 'ripe', 'odour', 'acrid', 'scented', 'musty']",34725
3564,15,Majesty,Louis Couperus,"['whiff', 'musty', 'odour', 'smell', 'ripe', 'waft', 'perfume', 'fragrance', 'aroma', 'scented', 'savour', 'scent']",33779
3565,15,The Boy Scouts on the Trail,Herbert Carter,"['ripe', 'smell', 'whiff', 'pungent', 'scent', 'sniff']",45028
3566,15,The Boy Scouts in the Maine Woods,Herbert Carter,"['aroma', 'smell', 'scent', 'piney', 'scented', 'sniff', 'ripe']",31389
3567,15,Yesterdays,Ella Wheeler Wilcox,"['bouquet', 'ripe', 'perfume', 'scent', 'fragrance', 'musk']",4006
3568,15,For Jacinta,Harold Bindloss,"['smell', 'whiff', 'acrid', 'musty', 'scented', 'scent']",38670
3569,15,Thurston of Orchard Valley,Harold Bindloss,"['bouquet', 'ripe', 'scented', 'aromatic', 'smell', 'scent', 'aroma', 'waft']",29266
3570,15,Hawtrey's Deputy,Harold Bindloss,"['reek', 'smell', 'odour', 'ripe', 'musty', 'scented', 'aromatic']",27601
3571,15,The Brand,Therese Broderick,"['smell', 'aromatic', 'scent', 'fragrance', 'perfume', 'scented', 'ripe', 'aroma']",47817
3572,15,Our House,Elizabeth Robins Pennell,"['scent', 'smell', 'malodorous', 'odour']",38749
3573,15,Farina,George Meredith,"['ripe', 'smell', 'scent', 'reek', 'odour', 'waft', 'putrid', 'fragrance', 'stench']",4492
3574,15,The Cruise of the Shining Light,Norman Duncan,"['reek', 'sniff', 'smell', 'stench', 'perfume', 'scent']",29696
3575,15,Condemned as a Nihilist,George Alfred Henty,"['scent', 'odour', 'smell', 'aromatic', 'acrid', 'savour']",26090
3576,15,War Days in Brittany,Elsie Deming Jarves,"['scent', 'reek', 'ripe', 'musty', 'scented', 'bouquet', 'fragrance', 'smell', 'odour']",46865
3577,15,The Roadmender,Michael Fairless,"['smell', 'ripe', 'pungent', 'savour', 'fragrance', 'scent']",46830
3578,15,The Roadmender,Michael Fairless,"['smell', 'ripe', 'pungent', 'savour', 'fragrance', 'scent']",705
3579,15,"Diary of Richard Cocks, Vol. I",Richard Cocks,"['musk', 'perfume']",46803
3580,15,A Yankee from the West,Opie Read,"['scent', 'perfume', 'ripe', 'fragrance', 'bouquet', 'sniff', 'scented']",33773
3581,15,Geological Observations On South America,Charles Darwin,"['smell', 'odour', 'fetid']",3620
3582,15,Eagles of the Sky,Ambrose Newcomb,"['scent', 'smell', 'acrid', 'pungent', 'whiff', 'ripe']",31426
3583,15,"A History of Pendennis, Volume 1",William Makepeace Thackeray,"['fragrance', 'scented', 'bouquet', 'musky', 'musk', 'perfume', 'smell']",34922
3584,15,"A History of Pendennis, Volume 1",William Makepeace Thackeray,"['fragrance', 'scented', 'bouquet', 'musky', 'musk', 'perfume', 'smell']",34922
3585,15,Wanderings in Ireland,Michael Myers Shoemaker,"['fragrance', 'smell', 'musty', 'pungent', 'perfume', 'odour', 'aroma', 'scent']",44066
3586,15,The Turn of the Balance,Brand Whitlock,"['smell', 'aroma', 'reek', 'perfume', 'scented', 'whiff', 'pungent', 'fragrance']",40398
3587,15,Acrobats and Mountebanks,Hugues Le Roux and Jules Garnier,"['odour', 'scent', 'scented', 'bouquet', 'smell', 'perfume', 'musk']",45587
3588,15,The Price,Francis Lynde,"['pungent', 'ripe', 'scent', 'smell', 'perfume', 'acrid', 'whiff']",19462
3589,15,The Life of the Moselle,Octavius Rooke,"['scent', 'odour', 'bouquet', 'smell', 'scented', 'ripe', 'fragrance']",44913
3590,15,A Little Preserving Book for a Little Girl,Amy Waterman,"['ripe', 'ripeness']",44848
3591,15,Rob Harlow's Adventures,George Manville Fenn,"['odour', 'smell', 'ripe', 'fragrance', 'scent']",21365
3592,15,Charge!,George Manville Fenn,"['odour', 'sniff', 'scented', 'smell', 'malodorous', 'pungent']",21302
3593,15,A Tour Through The Pyrenees,Hippolyte Adolphe Taine,"['aromatic', 'perfume', 'acrid', 'fragrance', 'ripe', 'bouquet', 'fetid', 'smell', 'sniff']",44429
3594,15,Tom Burnaby,Herbert Strang,"['scent', 'malodorous', 'ripe', 'stench', 'smell', 'musky', 'aromatic', 'odour']",42017
3595,15,The Trail Boys on the Plains,Jay Winthrop Allen,"['scent', 'smell', 'perfume', 'odour', 'ripe']",44078
3596,15,Expositions of Holy Scriptures,Alexander Maclaren,"['odour', 'fragrance', 'perfume', 'pungent', 'ripe', 'savour', 'putrid']",8070
3597,15,Exposition of Holy Scripture,Alexander Maclaren,"['scent', 'smell', 'perfume', 'fragrance', 'pungent', 'savour', 'odour', 'odorous']",7351
3598,15,The Lost Cabin Mine,Frederick Niven,"['smell', 'scent', 'perfume', 'scented', 'odour']",43975
3599,15,Child Life in Colonial Days,Alice Morse Earle,"['scent', 'aromatic', 'smell', 'putrid', 'ripe', 'musk', 'scented', 'bouquet', 'fragrance']",43863
3600,15,Miss Primrose,Roy Rolfe Gilson,"['scent', 'smell', 'ripe', 'fragrance', 'musty', 'aromatic', 'scented']",40735
3601,15,"Early Western Travels 1748-1846, Volume XIV",Edwin James,"['ripe', 'smell', 'putrid', 'odour', 'scented']",43751
3602,15,A Burlesque Translation of Homer,Thomas Bridges,"['smell', 'stink', 'musk']",43723
3603,15,Popular Account of the Manners and Customs of India,Charles Acland,"['smell', 'musk', 'scent', 'scented', 'stench']",43586
3604,15,"The Works of Charles Lamb in Four Volumes, Vol. 4",Charles Lamb,"['smell', 'scent', 'putrid', 'perfume', 'fragrance', 'ripe']",14129
3605,15,"The Prince of India, Volume 2",Lew Wallace,"['odorous', 'perfume', 'ripe', 'fragrance', 'smell', 'bouquet', 'stench', 'musk']",6849
3606,15,Paths of Judgement,Anne Douglas Sedgwick,"['savour', 'acrid', 'fragrance', 'scented', 'perfume', 'pungent', 'musk']",42012
3607,15,King of Ranleigh,Frederick Sadlier Brereton,"['scent', 'musty', 'smell', 'scented', 'pungent', 'odour', 'acrid']",42862
3608,15,Semiramis,Edward Peple,"['odour', 'ripe', 'smell', 'sniff', 'musk', 'scent', 'reek', 'scented']",42822
3609,15,The Gilded Man,Clifford Smyth,"['fragrance', 'ripe', 'musty', 'scent', 'scented']",42699
3610,15,On the Mexican Highlands,William Seymour Edwards,"['fragrance', 'ripe', 'scent', 'smell', 'reek', 'putrid', 'fetid', 'scented', 'perfume', 'ripeness']",42000
3611,15,Life of Kit Carson,Charles Burdett,"['perfume', 'scent', 'smell', 'aroma', 'ripe', 'waft', 'piney', 'pungent', 'fetid']",41864
3612,15,Ravenshoe,Henry Kingsley,"['smell', 'scent', 'perfume', 'whiff', 'odour']",41636
3613,15,The Haunting of Low Fennel,Sax Rohmer,"['perfume', 'fetid', 'odour', 'smell', 'scented']",41619
3614,15,Affinities and Other Stories,Mary Roberts Rinehard,"['scent', 'whiff', 'ripe', 'smell', 'perfume', 'musty']",41408
3615,15,Mearing Stones,Joseph Campbell,"['smell', 'fragrance', 'scented', 'reek']",41250
3616,15,"Sister Anne (Novels of Paul de Kock, Volume X)",Charles Paul de Kock,"['scent', 'smell', 'musk', 'perfume', 'bouquet']",40133
3617,15,Fr?rique; vol. 1,Charles Paul de Kock,"['perfume', 'musk', 'smell', 'bouquet', 'pungent', 'scent']",38331
3618,15,The Upper Berth,Francis Marion Crawford,"['smell', 'sniff', 'odour', 'putrid', 'musty']",22246
3619,15,Captain Calamity,Rolf Bennett,"['sniff', 'whiff', 'stink', 'pungent', 'savour', 'perfume', 'odour', 'smell', 'aroma']",40563
3620,15,"A Fortune Hunter; Or, The Old Stone Corral",John Dunloe Carteret,"['fragrance', 'aroma', 'whiff', 'stench', 'sniff', 'perfume', 'smell', 'scent', 'pungent', 'ripe']",40546
3621,15,The Art of Amusing,Frank Bellew,"['aromatic', 'smell', 'perfume', 'bouquet', 'aroma', 'ripe']",40309
3622,15,"Margaret Capel, vol. 3 of 3",Ellen Wallace,"['scent', 'bouquet', 'scented']",40054
3623,15,Trilby,George Du Maurier,"['fragrance', 'bouquet', 'scent', 'smell', 'sniff', 'fetid', 'stink', 'musty']",39858
3624,15,Expositor's Bible: The Gospel of St Luke,Henry Burton,"['ripe', 'fragrance', 'perfume', 'aroma', 'acrid', 'odour', 'savour', 'scented']",39856
3625,15,"Dealings with the Dead, Volume I (of 2)",A Sexton of the Old School,"['perfume', 'pungent', 'stench', 'bouquet', 'smell', 'aromatic']",38588
3626,15,Fast as the Wind,Nat Gould,"['scent', 'smell', 'ripe']",35618
3627,15,The Life of Mohammad,Etienne Dinet and Sliman Ben Ibrahim,"['aromatic', 'smell', 'perfume', 'scent', 'musk', 'aroma', 'odour', 'scented']",39523
3628,15,Love's Pilgrimage,Upton Sinclair,"['musty', 'whiff', 'ripeness', 'scent', 'scented', 'perfume', 'smell']",5964
3629,15,Mrs. Balfame,Gertrude Franklin Horn Atherton,"['smell', 'scented', 'reek', 'aromatic', 'scent', 'putrid']",39443
3630,15,The Devourers,Annie Vivanti Chartres,"['smell', 'scented', 'perfume', 'scent', 'bouquet', 'fragrance', 'ripe']",39145
3631,15,The Corner House Girls Under Canvas,Grace Brooks Hill,"['sniff', 'smell', 'acrid', 'ripe', 'fragrance']",38742
3632,15,Among My Books,James Russell Lowell,"['smell', 'aromatic', 'reek', 'ripeness', 'aroma', 'stench', 'scented', 'perfume', 'sniff', 'ripe']",8503
3633,15,The Memoirs of Count Carlo Gozzi,Count Carlo Gozzi,"['pungency', 'scent', 'musty', 'pungent', 'putrid', 'musk', 'smell']",33225
3634,15,Calvary Alley,Alice Hegan Rice,"['smell', 'acrid', 'scent', 'musk', 'musty', 'perfume']",9794
3635,15,Mavis of Green Hill,Faith Baldwin,"['scent', 'fragrance', 'smell', 'perfume', 'odorous', 'ripe']",37710
3636,15,The Squirrel-Cage,Dorothy Canfield,"['bouquet', 'scent', 'sniff', 'perfume', 'acrid', 'smell', 'aroma', 'pungent']",23768
3637,15,Dickens As an Educator,James Laughlin Hughes,"['ripe', 'smell', 'odour', 'fragrance', 'fetid', 'scent']",37284
3638,15,Lodges in the Wilderness,William Charles Scully,"['whiff', 'scent', 'acrid', 'reek', 'smell', 'aroma', 'pungent', 'scented', 'perfume']",36422
3639,15,Between Sun and Sand,William Charles Scully,"['scent', 'scented', 'stench', 'odour', 'pungent', 'acrid', 'aromatic', 'smell']",36420
3640,15,And Even Now,Max Beerbohm,"['scent', 'ripe', 'waft', 'pungent', 'scented', 'savour', 'smell', 'acrid']",1956
3641,15,Lost in the Jungle,Paul Du Chaillu,"['fragrance', 'stench', 'smell', 'ripe', 'musk']",36324
3642,15,"Curiosities of Literature, Vol. II (of 3)",Isaac Disraeli,"['smell', 'waft', 'fragrance', 'pungent', 'perfume', 'musk', 'scent', 'ripeness', 'odorous', 'aroma', 'acrid', 'aromatic', 'stench']",16350
3643,15,The Parent's Assistant,Maria Edgeworth,"['smell', 'whiff', 'putrid', 'ripe']",36132
3644,15,The Mystery Of The Boule Cabinet,Burton Egbert Stevenson,"['smell', 'odour', 'scent', 'whiff', 'ripe']",10067
3645,15,Across the Plains,Robert Louis Stevenson,"['stink', 'whiff', 'malodorous', 'savour', 'smell', 'aromatic', 'perfume', 'fragrance', 'aroma', 'scented', 'pungent']",614
3646,15,Overdue,Harry Collingwood,"['musty', 'odour', 'smell', 'scent', 'ripe', 'aromatic', 'scented', 'whiff']",21067
3647,15,Jasper Lyle,Harriet Ward,"['scent', 'odour', 'scented', 'perfume', 'ripe', 'bouquet', 'fragrance']",35307
3648,15,The Buddha's Path of Virtue,Frank Lee Woodward,"['scent', 'odour', 'fragrance', 'aromatic', 'savour', 'ripe', 'smell', 'scented']",35185
3649,15,Life on the Stage,Clara Morris,"['smell', 'ripe', 'scent', 'scented', 'musty', 'sniff']",33537
3650,15,Six Women and the Invasion,Gabrielle Yerta and Marguerite Yerta,"['smell', 'odour', 'ripe']",34985
3651,15,A Set of Rogues,Frank Barrett,"['ripe', 'stench', 'perfume', 'smell', 'odour', 'savour', 'scent', 'sniff']",10727
3652,15,The Gray Dawn,Stewart Edward White,"['ripe', 'pungent', 'odour', 'perfume', 'bouquet', 'aromatic', 'smell', 'reek']",9149
3653,15,Household Organization,Florence Caddy,"['aromatic', 'scent', 'smell', 'scented', 'fragrance', 'ripe']",34097
3654,15,Household Organization,Florence Caddy,"['aromatic', 'scent', 'smell', 'scented', 'fragrance', 'ripe']",34097
3655,15,Melchior's Dream and Other Tales,Juliana Horatia Ewing,"['piney', 'smell', 'scent', 'musk', 'scented', 'odour', 'bouquet', 'fragrance', 'aromatic', 'perfume']",16540
3656,15,Sweetapple Cove,George van Schaick,"['acrid', 'reek', 'ripe', 'smell', 'pungency', 'scented', 'scent', 'fragrance', 'aroma', 'fetid']",13396
3657,15,Clover and Blue Grass,Eliza Calvert Hall,"['perfume', 'scented', 'fragrance', 'musty', 'smell']",33061
3658,15,"Chiquita, an American Novel",Merrill Tileston,"['musty', 'scented', 'scent', 'fragrance', 'bouquet', 'perfume', 'ripe', 'smell', 'whiff', 'stench']",33030
3659,15,The Ruined Cities of Zululand,Hugh Mulleneux Walmsley,"['scented', 'scent', 'smell', 'fetid', 'perfume', 'odour']",32908
3660,15,Brood of the Dark Moon,Charles Willard Diffin,"['ripe', 'fragrance', 'scented', 'stench', 'whiff', 'odorous', 'fetid']",32398
3661,15,Adventures of Bindle,Herbert George Jenkins,"['smell', 'sniff', 'scent', 'aroma', 'stink', 'pungent']",32285
3662,15,The Technique of Fiction Writing,Robert Saunders Dowst,"['pungent', 'pungency', 'smell', 'perfume', 'musty', 'fragrance']",32092
3663,15,Grenfell: Knight-Errant of the North,Fullerton Waldo,"['smell', 'sniff', 'perfume', 'aromatic']",32052
3664,15,Olla Podrida,Frederick Marryat,"['perfume', 'smell', 'scent', 'aromatic', 'ripe', 'whiff', 'fragrance']",31579
3665,15,"Droll Stories, Vol. 2",Honore de Balzac,"['ripe', 'smell', 'odour', 'scent', 'perfume', 'scented', 'musk', 'sniff']",2318
3666,15,Father Goriot,Honore de Balzac,"['reek', 'musty', 'sniff', 'scent', 'bouquet', 'scented', 'smell', 'fragrance', 'ripe']",1237
3667,15,Science and Health With Key to The Scriptures,Mary Baker Eddy,"['pungent', 'smell', 'scent', 'savour', 'fragrance', 'perfume', 'aroma', 'ripe']",3458
3668,15,"And they thought we wouldn't fight""",Floyd Gibbons,"['smell', 'ripe', 'aroma', 'aromatic', 'odour', 'stink']",31086
3669,15,The Camera Fiend,Ernest Hornung,"['reek', 'scent', 'aromatic', 'fragrance', 'smell', 'pungent', 'scented']",30096
3670,15,A Mountain Boyhood,Joe Mills,"['ripe', 'sniff', 'pungent', 'acrid', 'scent', 'smell']",29681
3671,15,The First Violin,Jesse Fothergill,"['waft', 'scent', 'pungent', 'smell', 'ripe', 'bouquet', 'scented', 'fragrance']",29219
3672,15,The Defiant Agents,Andre Alice Norton,"['smell', 'scent', 'sniff', 'stench']",25550
3673,15,"Ride Proud, Rebel!",Andre Alice Norton,"['stench', 'acrid', 'sniff', 'pungent', 'scent', 'aroma', 'smell', 'ripe']",23624
